Id del anuncio;Tipo de inmueble;Dirección;Precio;Habitaciones;Baños;Barrio;Ascensor (Sí/No);Parking (Sí/No)
106026311;Piso;calle Major de Natzaret;120000;3;1;Natzaret;No;No
106162769;Piso;calle Bloque de Portuarios, 6;30000;2;1;El Cabanyal-El Canyamelar;Sí;No
106088887;Piso;avenida de la Malva-Rosa;91500;2;1;Playa de la Malvarrosa;No;No
105888347;Piso;avenida de la Malva-Rosa;200000;2;1;Playa de la Malvarrosa;Sí;No
106584463;Piso;Barrio Playa de la Malvarrosa;155000;3;1;Playa de la Malvarrosa;No;No
106345426;Piso;avenida de la Malva-Rosa;166000;2;1;Playa de la Malvarrosa;No;No
104399791;Piso;Barrio Beteró;205000;3;1;Beteró;Sí;No
105055871;Piso;Professor Vicente Llorens Castillo;230000;1;1;El Grau;No;No
103395984;Chalet;calle del Progreso;390000;2;1;El Cabanyal-El Canyamelar;No;No
105531163;Piso;avenida de la Malva-Rosa;289000;4;2;Playa de la Malvarrosa;No;No
105939401;Casa Rural;calle de Baix de la Mar;250000;6;2;Natzaret;No;Sí
105273089;Piso;calle d'En Vicent Gallart;250000;1;1;El Cabanyal-El Canyamelar;No;No
106398749;Piso;Barrio Playa de la Malvarrosa;798000;4;2;Playa de la Malvarrosa;No;Sí
102931740;Piso;calle del Beato Juan Grande;69900;3;1;Playa de la Malvarrosa;No;No
104847125;Piso;Barrio El Cabanyal-El Canyamelar;195000;1;1;El Cabanyal-El Canyamelar;No;No
104925308;Piso;calle de la Barraca, 237;447000;4;3;El Cabanyal-El Canyamelar;No;No
106391466;Chalet;Barrio Natzaret;229900;4;1;Natzaret;No;No
106632613;Piso;Barrio Natzaret;138000;3;1;Natzaret;Sí;No
105682555;Chalet;Barrio El Cabanyal-El Canyamelar;550000;3;3;El Cabanyal-El Canyamelar;No;Sí
106468886;Chalet;calle de les Drassanes;590000;3;1;El Cabanyal-El Canyamelar;No;Sí
106464378;Piso;Barrio El Cabanyal-El Canyamelar;130000;3;1;El Cabanyal-El Canyamelar;No;No
105467770;Piso;plaza del Professor Santiago Grisolia;499000;2;1;Beteró;No;No
106638887;Piso;MALVARROSA;160000;2;1;Playa de la Malvarrosa;No;No
104847155;Piso;Barrio El Cabanyal-El Canyamelar;255000;2;1;El Cabanyal-El Canyamelar;No;No
97878836;Piso;Beato Juan Grande, 32;157000;3;2;Playa de la Malvarrosa;No;No
106464378;Piso;Barrio El Cabanyal-El Canyamelar;130000;3;1;El Cabanyal-El Canyamelar;No;No
105459598;Ático;calle de Sant Rafael, 32;149000;3;1;Playa de la Malvarrosa;No;No
106336994;Piso;Barrio Natzaret;125000;2;1;Natzaret;Sí;No
105745743;Piso;calle Bloque de Portuarios;51000;1;1;El Cabanyal-El Canyamelar;No;No
103948756;Piso;Barrio El Grau;295000;4;2;El Grau;Sí;No
105738262;Piso;Barrio Playa de la Malvarrosa;269000;2;2;Playa de la Malvarrosa;Sí;No
106092195;Chalet;Barrio El Cabanyal-El Canyamelar;167000;1;0;El Cabanyal-El Canyamelar;No;No
106605091;Piso;calle de Vilanova i Piera;128500;3;1;Natzaret;No;No
104565374;Piso;calle de Josep Benlliure;200000;3;1;El Cabanyal-El Canyamelar;No;No
104890678;Piso;calle de Méndez Núñez;110000;2;1;El Grau;No;No
103171036;Piso;Barrio Playa de la Malvarrosa;210000;3;1;Playa de la Malvarrosa;No;No
104800635;Estudio;calle de Sant Rafael;180000;0;1;Playa de la Malvarrosa;No;No
103830682;Piso;Barrio El Cabanyal-El Canyamelar;150000;2;2;El Cabanyal-El Canyamelar;No;No
105966822;Chalet;Barrio Natzaret;420000;5;3;Natzaret;No;No
106157114;Piso;Barrio El Cabanyal-El Canyamelar;185000;5;1;El Cabanyal-El Canyamelar;No;No
105707831;Piso;calle Major de Natzaret;160000;3;1;Natzaret;Sí;No
104888628;Piso;calle del Pare Pedro Velasco;87000;2;1;Playa de la Malvarrosa;No;No
104769627;Chalet;calle del Pare Lluís Navarro;200000;1;1;El Cabanyal-El Canyamelar;No;No
104887125;Piso;calle de Sant Joan de Déu;42000;1;1;Playa de la Malvarrosa;No;No
103153099;Chalet;Barrio El Cabanyal-El Canyamelar;380000;3;1;El Cabanyal-El Canyamelar;No;No
106392511;Piso;calle de Fuerteventura;199000;3;1;Playa de la Malvarrosa;No;No
105979999;Chalet;calle deTabarca;248019;3;2;Natzaret;No;No
106300022;Chalet;Barrio Playa de la Malvarrosa;1200000;5;2;Playa de la Malvarrosa;No;Sí
105629192;Piso;calle del Pare Pedro Velasco;52000;3;1;Playa de la Malvarrosa;No;No
102717799;Piso;calle de Bernabé Garcia;57700;1;1;Natzaret;No;No
98467411;Piso;calle de Sant Rafael;46000;2;1;Playa de la Malvarrosa;No;No
106536483;Piso;Barrio El Grau;189990;2;1;El Grau;No;No
106211120;Piso;Barrio El Cabanyal-El Canyamelar;260000;3;1;El Cabanyal-El Canyamelar;Sí;No
106605050;Piso;calle de Mossèn Planelles;110000;2;1;El Cabanyal-El Canyamelar;No;No
106364032;Piso;Barrio El Grau;260000;1;2;El Grau;No;No
106118823;Piso;Barrio El Cabanyal-El Canyamelar;195000;5;1;El Cabanyal-El Canyamelar;No;No
106491702;Piso;Barrio Playa de la Malvarrosa;199000;3;1;Playa de la Malvarrosa;No;No
104718944;Piso;Barrio El Cabanyal-El Canyamelar;175000;3;1;El Cabanyal-El Canyamelar;Sí;No
106618407;Piso;calle de Sant Joan de Déu, 35;146000;2;1;Playa de la Malvarrosa;No;No
105333033;Piso;calle de Vidal de Blanes, 30;185000;2;2;El Grau;No;No
105499708;Piso;Barrio El Cabanyal-El Canyamelar;150000;1;1;El Cabanyal-El Canyamelar;No;No
104981544;Piso;Barrio Playa de la Malvarrosa;215000;3;2;Playa de la Malvarrosa;No;No
106572754;Piso;Barrio Playa de la Malvarrosa;195000;2;1;Playa de la Malvarrosa;No;No
105446314;Piso;calle d'Escalante, 54;172000;1;1;El Cabanyal-El Canyamelar;No;No
106524296;Piso;Barrio El Cabanyal-El Canyamelar;175000;3;1;El Cabanyal-El Canyamelar;Sí;No
106524296;Piso;Barrio El Cabanyal-El Canyamelar;175000;3;1;El Cabanyal-El Canyamelar;Sí;No
103227839;Piso;Barrio Playa de la Malvarrosa;210000;3;1;Playa de la Malvarrosa;No;No
106222537;Piso;calle de Fontilles,, 19;319900;5;2;Natzaret;Sí;No
104179184;Piso;Barrio Beteró;320000;3;1;Beteró;Sí;No
104857473;Estudio;calle de Nicolau de Montsoriu, 40;210000;0;1;El Cabanyal-El Canyamelar;No;No
105703532;Piso;Barrio El Cabanyal-El Canyamelar;89000;1;0;El Cabanyal-El Canyamelar;No;No
105796454;Piso;Barrio Playa de la Malvarrosa;199000;2;1;Playa de la Malvarrosa;No;No
105718560;Piso;calle de Benassal, 12;310000;3;2;El Cabanyal-El Canyamelar;No;No
103524036;Piso;calle de Sant Rafael, 32;160000;3;1;Playa de la Malvarrosa;No;No
106647449;Piso;calle de Sant Joan de Déu s/n;141999;2;2;Playa de la Malvarrosa;No;No
106657890;Piso;San Juan de Dios, 20;175000;3;1;Playa de la Malvarrosa;No;No
105947691;Piso;Barrio Playa de la Malvarrosa;150000;3;2;Playa de la Malvarrosa;Sí;No
104967116;Piso;avenida del Puerto, 282;315000;3;2;El Grau;Sí;Sí
101331960;Piso;vidal de Blanes, 25;150000;3;1;El Grau;No;No
95096999;Piso;calle de Josep Ballester, 61;199000;3;1;Beteró;Sí;No
102195413;Piso;calle de Gran Canària, 48;307000;4;2;Playa de la Malvarrosa;Sí;No
105361085;Piso;calle del Bomber Ramon Duart;690000;3;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
103771127;Piso;Lopez Piñero;650000;3;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
106538850;Chalet;calle de Vicente Lleó;985000;3;2;En Corts;No;Sí
104919984;Chalet;calle de Vicente Lleó;985000;3;3;En Corts;No;Sí
104849257;Ático;Barrio Ciutat de les Arts i de les Ciencies;1410000;4;5;Ciutat de les Arts i de les Ciencies;Sí;No
104448965;Chalet;Barrio En Corts;700000;4;3;En Corts;No;No
106520949;Piso;avenida del Professor López Piñero, 10;730000;2;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
106303061;Chalet;Barrio En Corts;700000;4;3;En Corts;No;No
105300394;Duplex;calle Poeta Jose Cervera Grifoll;480000;3;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
106336898;Ático;Num 136 Res Urb, Turianova. s/n;259000;1;1;Malilla;Sí;Sí
105848657;Piso;avenida del Professor López Piñero;510000;2;1;Ciutat de les Arts i de les Ciencies;Sí;No
106337109;Piso;Num 136 Res Urb, Turianova. s/n;315000;3;2;Malilla;Sí;Sí
106600274;Piso;avenida d'Ausiàs March;835000;5;3;Malilla;Sí;Sí
105315134;Piso;calle dels Sapadors;340000;4;2;En Corts;Sí;Sí
106265882;Piso;avenida del Regne de València, 85;450000;4;2;Mont-Olivet;Sí;No
93516253;Piso;calle de Les Barraques del Figuero, 1;399000;1;2;La Punta;Sí;Sí
104381653;Chalet;Barrio En Corts;700000;3;2;En Corts;No;No
106519996;Piso;Barrio Na Rovella;210000;3;1;Na Rovella;Sí;No
105378504;Piso;avenida d'Ausiàs March;245500;4;2;Na Rovella;Sí;Sí
106256750;Piso;calle de Suīssa;385000;1;2;La Punta;Sí;Sí
105989159;Piso;Barrio En Corts;349000;1;1;En Corts;No;No
106007448;Piso;calle de Tirant lo Blanch;132000;1;1;En Corts;No;No
106190700;Piso;Barrio Mont-Olivet;420000;3;2;Mont-Olivet;Sí;No
106180922;Piso;D´Aarón Vidal López;555000;3;2;Malilla;Sí;Sí
106670190;Piso;calle d'Antonio Ferrandis;399000;2;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
105396136;Piso;calle d'Antonio Ferrandis;460000;2;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
106071511;Piso;D´Aarón Vidal López;555000;3;2;Malilla;Sí;Sí
106076431;Piso;Barrio En Corts;349000;2;1;En Corts;No;No
106071819;Chalet;calle de Vicente Lleó;700000;4;2;En Corts;No;No
106111016;Piso;calle de Joaquin Benlloch;275000;3;2;Malilla;Sí;Sí
105234966;Ático;Barrio Ciutat de les Arts i de les Ciencies;695000;4;4;Ciutat de les Arts i de les Ciencies;Sí;Sí
106053233;Piso;Barrio En Corts;245000;1;1;En Corts;Sí;No
106076451;Piso;Barrio Ciutat de les Arts i de les Ciencies;890000;3;3;Ciutat de les Arts i de les Ciencies;Sí;Sí
105650486;Piso;calle Juan Ramón Jiménez;235000;1;1;Malilla;Sí;Sí
106683557;Piso;calle de Lluís Oliag;295000;3;1;Mont-Olivet;Sí;No
102135593;Piso;avenida d'Amado Granell Mesado;330000;3;1;Mont-Olivet;Sí;No
106397638;Piso;calle de l'Illa Cabrera;230000;4;1;Malilla;Sí;No
106597545;Piso;calle de l'Illa Formentera;239900;3;1;Malilla;Sí;No
105122975;Piso;Barrio Malilla;230000;3;2;Malilla;Sí;No
106631521;Piso;Barrio Malilla;350000;3;1;Malilla;Sí;No
106640302;Piso;calle de les Moreres, 9;327000;2;2;La Punta;Sí;No
106064840;Piso;calle de Pere Aleixandre;380000;4;2;Mont-Olivet;Sí;Sí
104494978;Chalet;Barrio En Corts;700000;4;3;En Corts;No;No
106618734;Piso;calle de les Moreres, 9;360000;3;2;La Punta;Sí;No
105593910;Piso;Barrio Mont-Olivet;450000;3;2;Mont-Olivet;Sí;Sí
106473267;Piso;de Vicent Marco Miranda (Polític) s/n;249422;3;2;Malilla;Sí;Sí
104178979;Piso;calle d'Antonio Ferrandis;450000;3;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
103518598;Chalet;Barrio En Corts;985000;4;3;En Corts;No;Sí
106177611;Piso;avenida del Doctor Waksman;210000;2;1;En Corts;Sí;No
106607851;Chalet;calle de la Actriz Lola Gaos, 17;650000;3;2;Malilla;No;Sí
104945500;Piso;calle de Lluís Oliag;308000;3;2;Mont-Olivet;Sí;No
106188972;Piso;avenida del Professor López Piñero, 6;510000;2;1;Ciutat de les Arts i de les Ciencies;Sí;No
105563853;Piso;calle dels Sapadors;190000;2;2;Mont-Olivet;Sí;No
106403497;Piso;Barrio La Punta;975000;5;4;La Punta;Sí;Sí
106633679;Piso;calle de Bèrnia;355000;3;2;En Corts;Sí;Sí
104408515;Piso;calle del Bisbe Jaume Pérez, 33;450000;2;2;Mont-Olivet;Sí;No
106299468;Piso;calle d'Antonio Ferrandis;425000;2;1;Ciutat de les Arts i de les Ciencies;Sí;Sí
106108424;Piso;calle d'Antonio Ferrandis;425000;2;1;Ciutat de les Arts i de les Ciencies;Sí;Sí
106395505;Piso;calle de l'Escultor Josep Capuz;249900;4;1;Mont-Olivet;Sí;No
105900728;Piso;avenida de l'Alcalde Gisbert Rico;431000;3;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
39387055;Piso;calle de Les Barraques del Figuero;200000;1;1;La Punta;Sí;Sí
106655148;Piso;calle del Bombero Ramon Duart;610000;3;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
105894246;Duplex;avenida de l'Alcalde Gisbert Rico, 31;478000;3;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
106598218;Piso;Barrio Ciutat de les Arts i de les Ciencies;735000;4;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
106359604;Piso;calle d'Aben Amir;245000;1;1;En Corts;No;No
106388629;Ático;calle d'Antonio Sacramento;1410000;5;5;Ciutat de les Arts i de les Ciencies;Sí;No
106325743;Piso;QUATRE CARRERES;588000;3;2;Na Rovella;No;No
105987980;Piso;avenida d'Ausiàs March;240000;2;2;En Corts;Sí;No
105829797;Piso;Carrera de la Fonteta de Sant Lluís;140000;3;1;Na Rovella;No;No
106060901;Piso;Barrio En Corts;588000;3;2;En Corts;No;No
106149592;Piso;calle del Gravador Jordán;145000;3;1;Fonteta de Sant Lluìs;Sí;No
106597483;Piso;Barrio Malilla;350000;3;2;Malilla;Sí;No
106139759;Piso;avenida de Peris i Valero;310000;4;2;En Corts;Sí;No
105951376;Piso;calle de Godofred Ros;198000;3;1;Mont-Olivet;No;No
96063934;Chalet;FONTETA;500000;3;1;Fonteta de Sant Lluìs;No;Sí
105149833;Piso;calle de Suīssa, 7;465000;3;2;La Punta;Sí;Sí
105802625;Duplex;avenida d'Amado Granell Mesado, 65;485000;3;3;Na Rovella;Sí;Sí
105914589;Duplex;calle de l'Escriptor Rafael Ferreres s/n;499000;3;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
106056614;Piso;calle de Mossén Palanca, 15;230000;4;1;Fonteta de Sant Lluìs;Sí;No
106158537;Piso;avenida d'Amado Granell Mesado, 1;350000;3;2;Mont-Olivet;Sí;No
105977794;Piso;calle de Suīssa;475000;3;2;La Punta;Sí;Sí
101293732;Chalet;calle del Gravador Jordán;280000;3;1;Fonteta de Sant Lluìs;No;No
106135312;Piso;calle del Pervindre;263000;3;2;En Corts;No;No
106291731;Piso;carretera de Malilla;350000;3;2;Malilla;Sí;Sí
105871365;Piso;calle d'Oltà;267000;3;1;Malilla;Sí;No
105973438;Piso;D´Aarón Vidal López;579000;4;2;Malilla;Sí;Sí
105412951;Piso;calle de les Moreres;250000;4;2;La Punta;Sí;No
105311037;Piso;calle del Gravador Jordán;260000;3;2;Fonteta de Sant Lluìs;Sí;No
106356713;Piso;Barrio Ciutat de les Arts i de les Ciencies;220000;2;1;Ciutat de les Arts i de les Ciencies;Sí;No
106316568;Piso;Barrio La Punta;465000;3;2;La Punta;Sí;Sí
105850632;Piso;calle de l'Alcalde Reig;418000;3;2;Mont-Olivet;Sí;No
105835545;Piso;Barrio La Punta;150000;3;1;La Punta;No;No
106168700;Piso;calle de Cienfuegos;240000;1;1;En Corts;No;No
105812482;Piso;calle de Montitxelvo;229900;2;2;Mont-Olivet;Sí;No
106281681;Piso;calle de Mariola;190000;4;1;Mont-Olivet;Sí;No
106484111;Piso;calle de Fray Pedro Ponce de León;259000;2;1;Mont-Olivet;Sí;No
106239824;Piso;calle de Godofred Ros;198000;3;1;Mont-Olivet;No;No
106461304;Piso;carretera de Malilla, 100;280000;3;2;Malilla;Sí;No
106642920;Piso;carretera d'Artés, 5;170000;3;1;Fonteta de Sant Lluìs;Sí;No
106457230;Duplex;Barrio Ciutat de les Arts i de les Ciencies;487000;3;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
106302085;Piso;Barrio En Corts;245000;1;1;En Corts;Sí;No
105176174;Chalet;calle del Gravador Jordán;396000;4;2;Fonteta de Sant Lluìs;No;No
106457227;Piso;Barrio La Punta;150000;3;1;La Punta;No;No
100788089;Piso;Barrio Mont-Olivet;350000;4;3;Mont-Olivet;Sí;No
101787703;Piso;Barrio Fonteta de Sant Lluìs;280000;3;1;Fonteta de Sant Lluìs;No;No
105805878;Piso;Barrio La Punta;150000;3;1;La Punta;No;No
106257326;Duplex;calle de Suīssa, 9;975000;5;4;La Punta;Sí;Sí
103916968;Chalet;Barrio La Punta;155000;2;1;La Punta;No;No
98439540;Piso;avenida de Peris i Valero, 98;400000;3;1;En Corts;Sí;No
106342576;Piso;calle de Lluís Oliag, 19;400000;6;3;Mont-Olivet;Sí;No
106553839;Piso;Barrio Malilla;350000;3;2;Malilla;Sí;Sí
106690513;Piso;Barrio Mont-Olivet;315000;3;2;Mont-Olivet;Sí;No
106684426;Piso;calle de les Moreres, 9;455000;4;2;La Punta;Sí;No
106404925;Piso;Barrio La Punta;330000;3;2;La Punta;Sí;Sí
106689180;Ático;Barrio Mont-Olivet;390000;2;2;Mont-Olivet;Sí;No
105443141;Piso;calle de Granada;180000;3;1;Mont-Olivet;No;No
106294345;Piso;Barrio Mont-Olivet;750000;5;2;Mont-Olivet;Sí;No
103478440;Chalet;Barrio En Corts;985000;3;3;En Corts;No;Sí
106337130;Piso;Num 136 Res Urb, Turianova. s/n;301000;3;2;Malilla;Sí;Sí
106609157;Piso;Num 136 Res Urb, Turianova. s/n;329000;3;2;Malilla;Sí;Sí
106337173;Piso;Num 136 Res Urb, Turianova. s/n;317000;3;2;Malilla;Sí;Sí
106336914;Piso;Num 136 Res Urb, Turianova. s/n;369000;3;2;Malilla;Sí;Sí
106337064;Piso;Num 136 Res Urb, Turianova. s/n;333000;3;2;Malilla;Sí;Sí
106337221;Piso;Num 136 Res Urb, Turianova. s/n;269000;2;2;Malilla;Sí;Sí
106337062;Piso;Num 136 Res Urb, Turianova. s/n;329000;3;2;Malilla;Sí;Sí
106609157;Piso;Num 136 Res Urb, Turianova. s/n;329000;3;2;Malilla;Sí;Sí
106337130;Piso;Num 136 Res Urb, Turianova. s/n;301000;3;2;Malilla;Sí;Sí
106337018;Piso;Num 136 Res Urb, Turianova. s/n;329000;3;2;Malilla;Sí;Sí
106337115;Piso;Num 136 Res Urb, Turianova. s/n;308000;3;2;Malilla;Sí;Sí
106337082;Piso;Num 136 Res Urb, Turianova. s/n;299000;3;2;Malilla;Sí;Sí
106417780;Piso;calle de l'Escultor Josep Capuz;249900;4;1;Mont-Olivet;Sí;No
106460558;Piso;Barrio Malilla;230000;4;1;Malilla;Sí;No
106687925;Ático;avenida del Regne de València, 85;690000;4;2;Mont-Olivet;Sí;No
106197760;Piso;calle de l'Alcalde Reig;418000;3;2;Mont-Olivet;Sí;No
106277388;Duplex;Barrio Ciutat de les Arts i de les Ciencies;500000;3;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
104667696;Piso;Barrio Malilla;295000;4;2;Malilla;Sí;Sí
106406877;Piso;Barrio Ciutat de les Arts i de les Ciencies;950000;3;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
106667156;Piso;Barrio La Punta;460000;4;2;La Punta;Sí;Sí
106505577;Piso;avenida Fernando Abril Martorell, 26;485000;3;2;Malilla;Sí;Sí
106505427;Piso;avenida Fernando Abril Martorell, 26;408000;2;2;Malilla;Sí;Sí
105585635;Piso;avenida de Peris i Valero;655000;4;2;Mont-Olivet;Sí;Sí
105179391;Piso;D´Aarón Vidal López;490000;3;2;Malilla;Sí;Sí
106526529;Piso;calle del Plus Ultra;199000;1;1;En Corts;No;No
106407842;Piso;avenida Fernando Abril Martorell, 26;435000;3;2;Malilla;Sí;Sí
106076473;Piso;avenida Fernando Abril Martorell, 26;428500;3;2;Malilla;Sí;Sí
106407858;Piso;avenida Fernando Abril Martorell, 26;467000;3;2;Malilla;Sí;Sí
103252576;Ático;calle Angel Villena, 32;735000;3;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
106076498;Piso;avenida Fernando Abril Martorell, 26;423500;3;2;Malilla;Sí;Sí
106496614;Piso;Musico Chapí s/n;263000;2;2;Fonteta de Sant Lluìs;Sí;No
106496616;Piso;Musico Chapí s/n;292000;3;2;Fonteta de Sant Lluìs;Sí;No
106503487;Piso;Musico Chapí s/n;248000;2;2;Fonteta de Sant Lluìs;Sí;No
103231969;Piso;Musico Chapí s/n;314000;3;2;Fonteta de Sant Lluìs;Sí;No
106404978;Ático;calle Angel Villena, 32;1040000;3;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
105209197;Piso;calle de Granada, 10;275000;3;2;Mont-Olivet;Sí;No
106652390;Piso;avenida d'Ausiàs March;835000;5;2;Malilla;Sí;Sí
106387801;Piso;Barrio Ciutat de les Arts i de les Ciencies;220000;3;2;Ciutat de les Arts i de les Ciencies;Sí;No
105519253;Piso;Barrio Mont-Olivet;350000;3;2;Mont-Olivet;Sí;No
106196585;Piso;calle d'Ángel Villena, 36;600000;3;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
105473762;Chalet;calle del Pervindre;375000;2;2;En Corts;No;No
105485931;Piso;avenida del Doctor Waksman;210000;4;2;En Corts;Sí;No
106676625;Piso;avenida del Actor Antonio Ferrandis, 18;436000;2;2;La Punta;Sí;Sí
106426474;Piso;carretera de Malilla, 100;249000;4;2;Malilla;Sí;No
106616940;Piso;avenida del Doctor Waksman;200000;2;1;En Corts;Sí;No
106167008;Piso;calle de Finestrat;279900;4;2;Mont-Olivet;Sí;No
106337334;Estudio;calle de Tirant lo Blanch;132000;0;1;En Corts;No;No
103579250;Piso;calle de Suīssa, 9;330000;3;2;La Punta;Sí;Sí
106633490;Piso;Barrio Mont-Olivet;239000;3;2;Mont-Olivet;No;No
106144255;Piso;calle de Lluís Oliag;276000;4;2;Mont-Olivet;Sí;Sí
106220948;Piso;avenida de la Plata;290000;3;1;Mont-Olivet;Sí;No
106636976;Piso;calle de Rafael Cort;240000;3;2;Mont-Olivet;No;No
105423999;Piso;avenida de l'Institut Obrer de València;510000;5;5;Ciutat de les Arts i de les Ciencies;Sí;No
105368328;Chalet;calle del Gravador Jordán, 73;396000;4;2;Fonteta de Sant Lluìs;No;No
106361983;Piso;calle Barrio En Corts, Quatre Carreres s/n;588000;3;2;En Corts;No;No
103657606;Chalet;carretera Fuente en Corts;260000;3;1;La Punta;No;Sí
106403673;Piso;carretera de Malilla s/n;203000;4;2;Malilla;Sí;No
106124110;Piso;calle del Plus Ultra;250000;3;2;En Corts;No;No
102474062;Casa Rural;Entrada a la Alqueria de Real;600000;6;1;La Punta;No;Sí
106468383;Piso;calle de l'Escultor Josep Capuz;250000;4;1;Mont-Olivet;Sí;No
105044448;Piso;avenida d'Amado Granell Mesado;264000;4;2;Na Rovella;Sí;No
104213297;Piso;avenida de l'Institut Obrer de València;145000;1;1;Ciutat de les Arts i de les Ciencies;Sí;No
106552453;Piso;avenida d'Ausiàs March;835000;5;2;Malilla;Sí;Sí
106642029;Estudio;calle de l'Illa Formentera, 31;185000;0;1;Malilla;Sí;No
106169751;Duplex;avenida de l'Institut Obrer de València, 11;369000;2;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
106507569;Piso;Barrio En Corts;159000;2;1;En Corts;No;No
106632646;Estudio;calle de Pere Aleixandre, 53;215000;0;1;Mont-Olivet;Sí;No
104155272;Piso;calle Godofredo Ros;198000;2;1;Mont-Olivet;No;No
105637716;Piso;calle de Fray Pedro Ponce de León;259000;2;1;Mont-Olivet;Sí;No
106656018;Piso;calle de Bernat Descoll;320000;4;1;Malilla;Sí;No
106652454;Chalet;calle de Vicente Lleó;700000;3;3;En Corts;No;No
105820321;Piso;calle de Perfecte;355000;5;3;En Corts;No;No
106417949;Piso;avenida del Professor López Piñero;730000;2;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
104568360;Piso;calle de Bèrnia;499900;3;3;En Corts;No;No
105503429;Chalet;Carrera del Riu;650000;5;4;La Punta;No;No
105472259;Piso;avenida del Doctor Waksman;240000;3;2;En Corts;Sí;No
105170442;Piso;calle Bernat Descoll;240000;3;2;Malilla;Sí;No
104271435;Chalet;calle de Vicente Lleó, 13;700000;4;3;En Corts;No;No
105528080;Chalet;carretera de Rochs;254000;4;4;La Punta;No;No
106613562;Piso;calle de Bernat Descoll;188000;1;1;Malilla;Sí;No
106236429;Piso;Barrio En Corts;350000;2;1;En Corts;No;No
106330921;Estudio;calle d'Aben Amir;245000;0;1;En Corts;Sí;No
106613216;Estudio;calle de Bernat Descoll;170000;0;2;Malilla;Sí;No
106613244;Piso;calle de Bernat Descoll;175000;1;1;Malilla;Sí;No
106603642;Piso;calle de Suīssa;400000;3;2;La Punta;Sí;Sí
106613402;Piso;calle de Bernat Descoll;168000;1;1;Malilla;Sí;No
106554090;Piso;calle Bernat Descoll, 24;240000;3;2;Malilla;Sí;No
105576931;Piso;Barrio Mont-Olivet;465000;4;2;Mont-Olivet;Sí;No
97430811;Piso;calle Villahermosa, 14;247200;3;2;Mont-Olivet;Sí;Sí
106464258;Piso;calle de l'Escultor Josep Capuz;250000;4;1;Mont-Olivet;Sí;No
103977446;Piso;calle Pianista Amparo Iturbi, 49;185200;3;1;Malilla;Sí;No
106422412;Piso;Barrio Ciutat de les Arts i de les Ciencies;950000;3;2;Ciutat de les Arts i de les Ciencies;Sí;Sí
105262041;Chalet;Carrera del Riu;129000;3;1;La Punta;No;No
105977026;Piso;calle de Lluís Oliag;275000;3;2;Mont-Olivet;Sí;No
106289613;Piso;calle de Rafael Cort;240000;3;2;Mont-Olivet;No;No
106623365;Piso;calle d'Ignacio Zuloaga;89000;3;1;La Punta;No;No
105438025;Piso;Barrio Mont-Olivet;1550000;1;1;Mont-Olivet;Sí;No
105745829;Piso;calle d'Ignacio Zuloaga;150000;3;1;La Punta;No;No
105205475;Piso;avenida dels Germans Maristes, 8;200000;3;1;Na Rovella;Sí;No
105944505;Piso;calle de l'Illa Formentera;500000;3;2;Malilla;Sí;Sí
106616642;Piso;calle de Tirant lo Blanch, 13;132000;1;1;En Corts;No;No
105574131;Duplex;calle de l'Illa Formentera, 31;270000;3;3;Malilla;Sí;No
105262157;Piso;calle d'Ignacio Zuloaga s/n;165000;1;1;La Punta;Sí;No
106572452;Piso;calle de Godofred Ros;230000;4;1;Mont-Olivet;Sí;No
106342188;Piso;calle de Rafael Cort;240000;3;2;Mont-Olivet;No;No
106656102;Piso;calle de Sant Jacint Castanyeda, 27;99000;4;1;Mont-Olivet;No;No
104886410;Piso;calle de Puerto Lumbreras, 24 -28;102800;3;1;Malilla;Sí;No
106656157;Piso;Carrera de la Fonteta de Sant Lluís, 103 -73;100000;4;1;En Corts;No;No
106656446;Piso;calle del joc de Pilota, 4;88300;4;2;Fonteta de Sant Lluìs;Sí;No
106096635;Piso;avenida de l'Institut Obrer de València;195000;1;1;Ciutat de les Arts i de les Ciencies;Sí;No
104664015;Chalet;Barrio En Corts;975000;6;3;En Corts;No;No
106458633;Piso;calle del Dos d'Abril;265000;2;1;Mont-Olivet;No;No
106332825;Piso;avenida del Professor López Piñero;510000;2;1;Ciutat de les Arts i de les Ciencies;Sí;No
106607231;Chalet;Barrio En Corts;700000;4;3;En Corts;No;No
