Id del anuncio;Tipo de inmueble;Dirección;Precio;Habitaciones;Baños;Barrio;Ascensor (Sí/No);Parking (Sí/No)
93068699;Ático;calle Turia, 63;2900;2;2;El Botànic;Sí;Sí
93061178;Piso;calle Turia, 63;3230;3;2;El Botànic;Sí;Sí
93068699;Ático;calle Turia, 63;2900;2;2;El Botànic;Sí;Sí
106605515;Piso;calle del Literat Gabriel Miró;1200;1;1;La Petxina;No;No
104373549;Piso;avenida de Sant Josep de la Muntanya;2300;7;1;La Petxina;Sí;No
106328440;Piso;plaza del Bisbe Amigó;2000;3;2;Arrancapins;Sí;No
106467111;Piso;calle de Sant Vicent Màrtir, 150;1480;3;2;Arrancapins;Sí;No
106653826;Piso;calle del Palleter;1650;2;2;La Petxina;No;No
105547627;Piso;Barrio Arrancapins;1350;3;2;Arrancapins;Sí;No
106265962;Piso;Barrio Arrancapins;2000;3;2;Arrancapins;Sí;No
104438910;Piso;calle del Botànic;1750;1;1;El Botànic;Sí;No
105404666;Piso;calle de Jesús;2200;5;2;Arrancapins;Sí;Sí
106664976;Piso;calle Pintor Benedito;1850;2;2;Arrancapins;Sí;No
105889576;Piso;calle D'Alberic s/n;1050;2;1;Arrancapins;No;No
97244397;Piso;plaza Obispo Amigo;2000;3;2;Arrancapins;Sí;No
106596947;Piso;calle de Maluquer, 10;1300;2;1;Arrancapins;Sí;Sí
106660484;Piso;calle de Xàtiva;1150;1;1;La Roqueta;Sí;No
104409240;Piso;calle de Terol, 199;1400;3;1;La Petxina;Sí;No
106554782;Piso;calle Pintor Benedito;1800;2;2;Arrancapins;Sí;No
103008902;Piso;calle de Jesús;900;1;1;Arrancapins;Sí;No
106258681;Piso;calle D'Alberic, 39;1300;4;2;Arrancapins;Sí;Sí
106390535;Piso;calle de Cervantes;1100;3;2;La Roqueta;No;No
106475563;Piso;Barrio Arrancapins;1500;1;1;Arrancapins;Sí;No
106138214;Piso;avenida de Menéndez Pidal;1950;3;2;El Botànic;Sí;No
95179961;Piso;calle del Doctor Gil i Morte;1500;2;1;Arrancapins;Sí;No
106257875;Piso;plaza del Bisbe Amigó;2250;3;1;Arrancapins;Sí;No
106004722;Piso;calle del Túria, 66;2295;2;1;El Botànic;Sí;No
102263796;Estudio;calle de Jesús;1200;0;1;Arrancapins;Sí;No
106248498;Piso;calle de Conca, 34;1650;1;1;Arrancapins;Sí;Sí
100619004;Piso;calle del Botànic s/n;1750;2;1;El Botànic;Sí;No
106133885;Piso;calle Pintor Benedito;1800;2;2;Arrancapins;Sí;No
100613829;Piso;calle el Botanic s/n;1850;2;2;El Botànic;Sí;No
105965679;Ático;calle D'Alberic, 43;2000;2;2;Arrancapins;Sí;No
106005689;Piso;calle del Túria, 68;1350;1;1;El Botànic;Sí;No
106004615;Piso;calle del Túria, 68;1305;1;1;El Botànic;Sí;No
106251266;Piso;Passatge de Ventura Feliu;1600;4;2;Arrancapins;Sí;No
101580272;Piso;Gran Vía de Ramón y Cajal, 61;2300;6;3;Arrancapins;Sí;No
106526119;Piso;plaza del Bisbe Amigó;2000;3;2;Arrancapins;Sí;No
106536240;Piso;calle de Conca, 51;1500;3;2;Arrancapins;Sí;No
105372754;Piso;calle de Jesús;1700;5;2;Arrancapins;Sí;No
106393320;Piso;Barrio Arrancapins;1045;3;1;Arrancapins;Sí;No
106498409;Piso;calle d'Albacete;2200;4;2;Arrancapins;Sí;No
106411856;Piso;calle de Sant Vicent Màrtir;1900;5;3;La Roqueta;Sí;No
106611370;Piso;calle de l'Historiador Diago;1900;3;2;Arrancapins;Sí;No
104709318;Piso;Barrio La Petxina;1400;3;1;La Petxina;Sí;No
106157034;Piso;Arrancapins;1490;3;2;Arrancapins;Sí;No
106549590;Piso;plaza del Bisbe Amigó, 7;2000;3;2;Arrancapins;Sí;No
105780248;Piso;Barrio Arrancapins;2000;3;2;Arrancapins;Sí;No
104305138;Piso;calle de Quart;1800;2;2;El Botànic;Sí;No
105423961;Piso;calle de Xàtiva, 10;2000;3;2;La Roqueta;Sí;No
102544818;Estudio;Giorgeta;1100;0;1;Arrancapins;Sí;No
106337178;Piso;calle Marqués de Zenete;1350;3;1;Arrancapins;Sí;No
106589300;Piso;Gran Via de Ferran el Catòlic;1900;3;2;La Petxina;Sí;No
106251323;Piso;calle del Palleter;1650;2;2;La Petxina;No;No
106013856;Piso;calle de Santa Maria Micaela;1000;2;1;La Petxina;Sí;No
106322456;Piso;calle de Borrull;1500;2;1;El Botànic;No;No
106126507;Piso;calle Marqués de Zenete;1500;4;2;Arrancapins;Sí;No
105947457;Estudio;calle de Jesús;1200;0;1;Arrancapins;Sí;No
106620110;Piso;calle de Guillem de Castro;2400;3;2;La Roqueta;Sí;Sí
106627704;Piso;calle del Doctor Gil i Morte;1200;1;1;Arrancapins;Sí;No
105752613;Piso;calle del Palleter, 48 A;3383;3;2;La Petxina;Sí;Sí
103245153;Piso;calle del Pintor Navarro Llorens;1200;3;1;Arrancapins;Sí;No
103908142;Duplex;calle de Juan Llorens, 24;1955;1;1;La Petxina;Sí;No
106628046;Estudio;calle del Doctor Gil i Morte;950;0;1;Arrancapins;Sí;No
106268160;Piso;calle del Túria;1400;3;2;El Botànic;Sí;No
106237478;Piso;calle de la Mascota, 11;1300;2;1;Arrancapins;No;No
105393382;Piso;Gran Vía de Ramón y Cajal;1800;3;3;Arrancapins;Sí;No
106015455;Ático;calle de Marvà;1900;3;2;Arrancapins;Sí;Sí
106283333;Piso;Gran Vía de Ramón y Cajal;1800;3;1;Arrancapins;Sí;No
106096044;Piso;Barrio Arrancapins;1500;4;2;Arrancapins;Sí;No
106486147;Ático;Barrio La Roqueta;1950;2;1;La Roqueta;Sí;No
106027196;Piso;calle Pintor Benedito;1800;2;2;Arrancapins;Sí;No
105934910;Piso;Gran Vía de Ramón y Cajal;1650;3;1;La Roqueta;Sí;No
105920687;Piso;Barrio Arrancapins;1400;1;1;Arrancapins;Sí;Sí
105489798;Piso;Gran Via de Ferran el Catòlic;2300;5;3;El Botànic;Sí;No
106552260;Piso;calle de Marvà, 19;1600;2;2;Arrancapins;Sí;No
105914194;Piso;avenida de Menéndez Pidal;2000;3;2;El Botànic;Sí;No
98149478;Piso;calle de Xàtiva;1100;1;1;La Roqueta;Sí;No
106248725;Piso;Barrio La Petxina;900;1;1;La Petxina;Sí;Sí
106059522;Ático;calle D'Alberic, 43;2000;2;2;Arrancapins;Sí;No
99417034;Piso;calle de Sant Ignasi de Loiola;1750;4;2;La Petxina;No;Sí
99389082;Piso;calle de Bailèn;1000;2;2;La Roqueta;Sí;No
106222644;Piso;calle de Quart;1445;3;2;La Petxina;Sí;Sí
29359997;Piso;Troya, 10;1100;2;1;La Roqueta;Sí;Sí
106014965;Piso;calle Pintor Benedito, 9;1850;2;2;Arrancapins;Sí;No
106258158;Piso;calle d'Albacete, 17;1700;3;2;Arrancapins;Sí;Sí
106463270;Ático;calle Marqués de Zenete;1195;2;1;Arrancapins;Sí;No
105779001;Piso;plaza Obispo Amigo, 7;1950;3;2;Arrancapins;Sí;No
106461378;Piso;calle de Navarra;1200;3;2;Arrancapins;Sí;No
26033327;Ático;Doctor Montserrat, 30;1280;1;1;El Botànic;No;No
92094921;Piso;plaza del Bisbe Amigó, 7;2400;3;2;Arrancapins;Sí;No
106400836;Piso;calle de Sant Vicent Màrtir;1900;5;3;La Roqueta;Sí;Sí
104909411;Piso;calle de Jesús;2400;5;2;Arrancapins;Sí;Sí
106444222;Piso;Barrio El Botànic;1500;1;1;El Botànic;No;No
105527453;Piso;Gran Vía de Ramón y Cajal;1595;4;1;Arrancapins;Sí;No
106616763;Piso;calle de Quart s/n;1300;1;1;El Botànic;Sí;No
106267592;Ático;Barrio La Petxina;2000;3;2;La Petxina;Sí;No
93373542;Piso;calle Quart;5990;5;3;El Botànic;Sí;Sí
106071574;Piso;Barrio Arrancapins;1300;2;2;Arrancapins;Sí;No
105947130;Piso;Gran Vía de Ramón y Cajal;1200;3;2;La Roqueta;Sí;Sí
106555296;Piso;Barrio Arrancapins;1500;1;1;Arrancapins;Sí;No
106266409;Piso;calle d'Azcárraga;1375;4;2;La Petxina;Sí;No
105321519;Piso;calle del Mestre Sosa;2000;3;1;Arrancapins;Sí;No
106274738;Ático;Barrio Arrancapins;1500;2;1;Arrancapins;Sí;No
106290204;Piso;Barrio La Roqueta;1700;3;2;La Roqueta;Sí;No
99023948;Estudio;calle del Matemàtico Marzal;900;0;1;La Roqueta;No;No
106166951;Piso;calle d'Albacete;1600;3;2;Arrancapins;Sí;No
87202419;Piso;plaza de l'Horticultor Corset, 8;950;2;1;La Petxina;Sí;No
106577312;Piso;calle del Doctor Sanchis Sivera, 29;1300;1;1;Arrancapins;Sí;No
105767455;Piso;Barrio Arrancapins;1600;4;2;Arrancapins;Sí;Sí
106457929;Estudio;calle d'Azcárraga, 12;980;0;1;La Petxina;No;No
106384126;Piso;calle del Bon Orde, 33;1450;4;2;Arrancapins;Sí;No
106280206;Piso;calle del Botànic, 26;1300;2;1;El Botànic;No;No
88536494;Piso;Barrio La Roqueta;1200;2;1;La Roqueta;No;No
106642005;Piso;calle de Martí l'Humà, 22;1200;3;2;La Petxina;Sí;No
106199371;Piso;calle del Convent de Jerusalem;1900;3;2;La Roqueta;No;No
104383151;Piso;calle de Quart, 68;1800;2;2;El Botànic;Sí;No
106401702;Piso;Barrio El Botànic;1750;2;1;El Botànic;Sí;No
93956794;Piso;calle de Calixt III, 23;1150;2;1;La Petxina;Sí;No
103211251;Piso;calle de Calixt III, 17;1050;2;1;La Petxina;Sí;No
105898141;Piso;Barrio Arrancapins;2400;3;2;Arrancapins;Sí;No
105898141;Piso;Barrio Arrancapins;2400;3;2;Arrancapins;Sí;No
106561306;Piso;Barrio Arrancapins;1400;2;2;Arrancapins;Sí;No
105637571;Duplex;calle de Villanueva i Gascon;1200;1;1;La Petxina;No;No
106508471;Piso;calle del Mestre Sosa, 31;1250;2;1;Arrancapins;Sí;No
106122775;Piso;Barrio El Botànic;1300;2;1;El Botànic;Sí;No
106620175;Estudio;Barrio La Petxina;900;0;1;La Petxina;No;No
27289489;Duplex;calle Villanueva y Gascons, 7;1200;1;1;La Petxina;No;No
99005328;Piso;calle de l'Historiador Diago, 18;1550;3;2;Arrancapins;Sí;No
105302207;Piso;calle del Túria, 51;980;2;1;El Botànic;Sí;No
106679773;Estudio;calle de Jesús;1100;0;1;La Raiosa;Sí;No
106035296;Piso;Barrio La Raiosa;1500;3;2;La Raiosa;Sí;No
106679481;Estudio;calle de Jesús;1000;0;1;La Raiosa;Sí;No
106276663;Piso;Barrio L'Hort de Senabre;975;3;1;L'Hort de Senabre;Sí;No
106677293;Piso;calle de Joaquín Navarro;1200;3;1;La Creu Coberta;No;No
106674548;Piso;calle de Joaquín Navarro;1295;3;2;L'Hort de Senabre;Sí;No
106661777;Piso;calle de Salvador Guinot;2500;2;2;L'Hort de Senabre;No;No
106650524;Piso;calle del Metge Esteve, 6;1800;3;2;La Raiosa;Sí;No
101085164;Piso;calle de Carcaixent;1470;2;1;La Raiosa;Sí;No
106663637;Piso;calle de Mateu i Sanç;1400;3;1;La Raiosa;No;No
98045823;Piso;avenida Gaspar Aguilar;1300;2;1;L'Hort de Senabre;No;No
98992578;Piso;calle de la Pianista Empar Iturbi;2000;3;2;La Creu Coberta;Sí;Sí
104009896;Estudio;avenida de Giorgeta;1200;0;1;La Raiosa;Sí;No
105682169;Piso;calle de Gabriel i Galán;1680;3;2;L'Hort de Senabre;No;No
106158513;Piso;calle de Rafael Lapesa Melgar Gramatic i Lingüista;1300;3;2;Camí Reial;Sí;No
106521192;Piso;calle de Santander s/n;975;3;1;L'Hort de Senabre;Sí;No
106517437;Piso;calle d'Almudaina s/n;895;2;1;La Creu Coberta;Sí;No
106164578;Piso;calle d'Almudaina;1450;3;2;La Creu Coberta;Sí;Sí
103935010;Piso;Barrio La Creu Coberta;1270;3;2;La Creu Coberta;Sí;Sí
106432852;Piso;calle de Santander, 2;1800;4;2;L'Hort de Senabre;No;No
106499785;Piso;calle de Ponent, 8;2000;4;2;L'Hort de Senabre;Sí;No
104799504;Piso;calle de Rafael Lapesa Melgar Gramatic i Lingüista;1200;3;2;Camí Reial;Sí;Sí
106569209;Piso;plaza de l'Escultor Frechina;2000;1;1;L'Hort de Senabre;Sí;No
106491278;Piso;Barrio La Creu Coberta;895;2;1;La Creu Coberta;Sí;No
106018520;Piso;Barrio La Raiosa;1500;3;2;La Raiosa;Sí;No
102293992;Estudio;avenida de Giorgeta;1200;0;1;La Raiosa;Sí;No
37880842;Duplex;calle de Costa i Borrás;749;1;1;L'Hort de Senabre;No;No
105952478;Piso;calle de Forata;1100;4;1;L'Hort de Senabre;No;No
106391317;Piso;calle dels Carters;1500;5;2;L'Hort de Senabre;Sí;No
106196503;Piso;carretera d'Escrivà;1500;3;2;La Raiosa;Sí;No
27307827;Piso;calle San Vicente Martir;1050;3;1;La Raiosa;Sí;No
106207048;Piso;calle del Metge Esteve, 7;1500;3;2;La Raiosa;Sí;No
105990360;Piso;calle d'Agustina d'Aragó, 68;1090;2;2;L'Hort de Senabre;Sí;No
97897555;Piso;calle San Vicente Mártir;950;1;1;La Raiosa;Sí;Sí
106194612;Piso;calle de Rafael Lapesa Melgar Gramatic i Lingüista;1350;3;2;Camí Reial;Sí;Sí
105554910;Duplex;avenida del Primer de Maig;1800;3;2;L'Hort de Senabre;Sí;Sí
104643528;Piso;calle del Compromís de Casp;1750;5;2;La Raiosa;Sí;Sí
106650657;Piso;calle de Santander;1100;2;1;L'Hort de Senabre;No;No
106592661;Piso;calle de Millars;1400;3;1;La Raiosa;Sí;No
106506449;Piso;Barrio La Creu Coberta;1350;3;2;La Creu Coberta;Sí;Sí
106506449;Piso;Barrio La Creu Coberta;1350;3;2;La Creu Coberta;Sí;Sí
106153427;Piso;calle del Metge Esteve, 7;1500;3;2;La Raiosa;Sí;No
106307373;Duplex;calle de Costa i Borrás;1200;1;1;L'Hort de Senabre;Sí;No
94601387;Piso;calle de Joaquín Navarro, 12;1295;3;2;L'Hort de Senabre;Sí;No
100570690;Piso;calle de Joaquín Navarro, 12;1295;3;2;L'Hort de Senabre;Sí;No
106523437;Piso;calle de Llorenç Salom;1200;3;1;La Raiosa;Sí;No
106170268;Piso;Barrio La Raiosa;1300;3;1;La Raiosa;No;No
106157329;Piso;calle de Mateu i Sanç, 17;1400;3;1;La Raiosa;No;No
105300227;Piso;calle de Jerónima Galés, 71;1100;2;2;L'Hort de Senabre;Sí;Sí
106270628;Piso;Barrio La Raiosa;1200;3;1;La Raiosa;Sí;No
105972611;Piso;calle de Rafael Lapesa Melgar Gramatic i Lingüista, 18;1250;3;2;Camí Reial;Sí;No
104337431;Piso;Barrio L'Hort de Senabre;1200;1;1;L'Hort de Senabre;No;Sí
106531791;Piso;calle de Jesús, 91;1200;2;2;La Raiosa;Sí;No
105587479;Piso;Barrio La Raiosa;1300;3;2;La Raiosa;Sí;No
106093503;Piso;Barrio Sant Marcellí;1200;3;2;Sant Marcellí;No;No
105768073;Piso;calle de Sant Vicent Màrtir, 279;950;2;1;La Creu Coberta;Sí;No
106691937;Piso;calle de Martí;2100;2;1;Gran Vía;Sí;No
105499470;Piso;calle del Comte de Salvatierra, 27;1900;2;1;El Pla del Remei;Sí;No
106687376;Piso;calle de Borriana, 6;1500;4;2;Gran Vía;Sí;No
106387697;Piso;calle de Colón;2300;4;2;El Pla del Remei;Sí;Sí
98076161;Piso;Barrio Russafa;1700;2;2;Russafa;No;No
106628968;Piso;calle de Matias Perelló;1500;3;2;Russafa;Sí;No
106689143;Piso;calle de Mossèn Femenia;1600;2;1;Russafa;No;No
106665074;Piso;calle del Literat Azorín;1500;2;2;Russafa;Sí;No
106687729;Piso;calle del Doctor Sumsi;1150;3;1;Russafa;Sí;No
106689242;Ático;Passatge Doctor Serra;900;1;1;Russafa;Sí;No
106684941;Piso;calle de Borriana;1800;3;2;Gran Vía;Sí;No
106477026;Piso;Gran Via de les Germanies;2300;3;2;Russafa;Sí;No
103202831;Ático;SEVILLA, 10;1250;2;1;Russafa;Sí;No
104904277;Piso;calle del Comte d'Altea;2300;3;2;Gran Vía;Sí;No
106679782;Piso;calle del Doctor Sumsi, 513;2000;5;2;Russafa;Sí;No
106076439;Piso;Barrio El Pla del Remei;2500;3;2;El Pla del Remei;Sí;No
106679534;Piso;calle de Félix Pizcueta;2200;2;1;El Pla del Remei;Sí;No
106200721;Piso;Barrio Russafa;3500;3;2;Russafa;Sí;Sí
106678897;Piso;calle de Ciril Amorós;1600;2;2;El Pla del Remei;Sí;Sí
106291764;Piso;calle de Félix Pizcueta;2200;2;1;El Pla del Remei;Sí;No
95557026;Piso;Barrio El Pla del Remei;2500;3;2;El Pla del Remei;Sí;No
105990148;Piso;Barrio Gran Vía;5300;3;2;Gran Vía;Sí;No
97165284;Piso;calle de Dénia;1500;2;2;Russafa;No;No
106008340;Piso;calle de Puerto Rico, 22;1250;1;1;Russafa;No;No
106116382;Piso;calle de Buenos Aires, 8;1600;2;2;Russafa;Sí;No
106400784;Piso;Barrio Gran Vía;1600;3;1;Gran Vía;Sí;No
105653107;Piso;calle de Buenos Aires;1200;2;2;Russafa;Sí;No
103385933;Piso;Barrio Russafa;1400;2;1;Russafa;Sí;No
106146567;Piso;calle de Buenos Aires;1600;2;2;Russafa;Sí;No
106667604;Piso;calle de Juan de Dios Montañés;1200;1;1;Russafa;Sí;No
106665151;Piso;Gran Via de les Germanies, 37;2300;3;2;Russafa;Sí;No
106664821;Piso;calle de Cuba, 52;1300;4;2;Russafa;Sí;No
106661476;Piso;avenida del Regne de València;2400;2;2;Gran Vía;Sí;No
103519054;Ático;calle de Martí s/n;2000;1;1;Gran Vía;Sí;No
106120474;Piso;Gran Via del Marqués del Túria;5000;5;3;Gran Vía;Sí;Sí
106594595;Piso;Gran Via de les Germanies;1550;3;2;Russafa;Sí;Sí
102996008;Piso;calle d'Isabel la Catòlica;2700;3;3;El Pla del Remei;Sí;Sí
105672174;Ático;calle de Martí;2000;1;1;Gran Vía;Sí;No
102173075;Piso;Carrer d'Isabel la Catòlica;3000;4;3;El Pla del Remei;Sí;Sí
106631200;Piso;calle de l'Almirall Cadarso;2500;3;2;Gran Vía;Sí;No
106631200;Piso;calle de l'Almirall Cadarso;2500;3;2;Gran Vía;Sí;No
106554493;Piso;plaza del Baró de Cortés;1600;1;1;Russafa;No;No
106649699;Piso;calle de Gregorio Mayans;2100;2;2;Gran Vía;Sí;No
105110001;Ático;Barrio Gran Vía;2650;3;4;Gran Vía;Sí;No
106340899;Piso;calle de l'Almirall Cadarso;1600;3;2;Gran Vía;Sí;No
106457684;Piso;calle dels Centelles;1550;1;1;Russafa;Sí;Sí
106509234;Piso;Barrio Russafa;1900;2;2;Russafa;Sí;No
106388416;Piso;calle de l'Almirall Cadarso;1900;3;2;Gran Vía;Sí;No
106348939;Piso;calle de Ciril Amorós;1600;2;2;El Pla del Remei;Sí;No
106567829;Piso;calle del General San Martín;2800;6;3;Russafa;Sí;No
97548170;Duplex;calle de Cadis;4000;5;4;Russafa;No;No
106542569;Piso;calle de Colón;1300;1;1;El Pla del Remei;Sí;No
106225598;Piso;calle de Martí;2000;4;2;Gran Vía;Sí;No
106223653;Piso;avenida de Jacinto Benavente;2600;6;2;Gran Vía;Sí;No
106186691;Ático;calle de Joaquín Costa;2700;1;1;Gran Vía;Sí;No
105508768;Piso;calle de Colón;5700;5;5;El Pla del Remei;Sí;Sí
103102775;Piso;Barrio El Pla del Remei;1600;2;2;El Pla del Remei;Sí;Sí
106161009;Piso;avenida del Regne de València;800;1;1;Gran Vía;Sí;No
106566887;Piso;calle de Colón;4900;6;5;El Pla del Remei;Sí;No
105446402;Piso;Barrio Gran Vía;2100;3;1;Gran Vía;Sí;No
104274848;Piso;Gran Via del Marqués del Túria;5300;3;2;Gran Vía;Sí;No
100971466;Piso;Barrio El Pla del Remei;2200;2;1;El Pla del Remei;Sí;No
101653833;Ático;calle de Martí;3950;4;3;Gran Vía;Sí;Sí
100978703;Piso;calle de Félix Pizcueta;2200;2;1;El Pla del Remei;Sí;No
106269311;Piso;calle de Martí;3500;5;2;Gran Vía;Sí;No
102321304;Piso;calle de Cadis;1600;3;2;Russafa;Sí;No
106349192;Piso;Barrio Gran Vía;1850;2;1;Gran Vía;Sí;No
106445504;Piso;avenida de Navarro Reverter;2300;2;3;El Pla del Remei;Sí;No
106607963;Piso;Barrio Russafa;1800;2;2;Russafa;Sí;No
106474486;Piso;Barrio Russafa;1900;4;3;Russafa;No;No
106158016;Piso;Barrio Gran Vía;2800;7;2;Gran Vía;Sí;No
103841795;Piso;Barrio Russafa;1800;2;1;Russafa;No;No
106330517;Piso;Barrio Russafa;2100;3;2;Russafa;Sí;No
106609786;Piso;avenida de Jacinto Benavente;4000;4;3;Gran Vía;Sí;Sí
105897200;Piso;Barrio Russafa;1600;2;1;Russafa;No;No
106322922;Piso;calle de Jorge Juan;2350;2;2;El Pla del Remei;Sí;Sí
102784697;Piso;Vivons, 28;1200;1;1;Russafa;Sí;No
106193310;Ático;Barrio Russafa;1800;2;2;Russafa;Sí;No
105088299;Piso;calle de Lluís de Santàngel;1200;2;1;Russafa;Sí;No
103067322;Piso;Barrio El Pla del Remei;2700;4;3;El Pla del Remei;Sí;No
105953694;Piso;calle de Ciril Amorós;3200;4;2;El Pla del Remei;Sí;No
106004187;Piso;calle de Ciril Amorós;1600;2;2;El Pla del Remei;Sí;No
106353987;Piso;calle de Matias Perelló;1500;4;1;Russafa;Sí;No
106509233;Piso;Barrio Russafa;2300;3;2;Russafa;Sí;No
106348798;Piso;Barrio Russafa;1200;1;1;Russafa;Sí;No
106070520;Piso;calle de Salamanca;1700;4;2;Gran Vía;Sí;No
106224501;Piso;calle de Borriana;1995;4;2;Gran Vía;Sí;No
91086907;Piso;CIRILO AMOROS;1700;2;2;El Pla del Remei;Sí;No
106501519;Ático;avenida de Jacinto Benavente, 6;2800;1;1;Gran Vía;Sí;No
106435205;Ático;avenida de Jacinto Benavente, 6;2500;1;1;Gran Vía;Sí;No
105102096;Piso;calle de Martí;1800;1;1;Gran Vía;Sí;No
105715380;Piso;calle de Martí;1900;2;1;Gran Vía;Sí;No
106663168;Ático;calle de Cuba;1200;1;1;Russafa;Sí;No
88679460;Piso;Barrio Gran Vía;2200;5;2;Gran Vía;Sí;No
101398303;Ático;Barrio Gran Vía;2500;1;1;Gran Vía;Sí;No
106589800;Piso;calle de Ciril Amorós, 30;1700;3;2;El Pla del Remei;Sí;No
104884919;Piso;Barrio Gran Vía;1900;2;2;Gran Vía;Sí;No
106198899;Piso;Barrio Gran Vía;2600;5;2;Gran Vía;Sí;No
103331396;Ático;Barrio Gran Vía;3500;2;2;Gran Vía;Sí;No
98378657;Piso;Barrio El Pla del Remei;2300;3;2;El Pla del Remei;Sí;No
106021418;Piso;Gran Via del Marqués del Túria;2500;4;2;Gran Vía;Sí;No
105954783;Piso;calle de Martí;2100;4;2;Gran Vía;Sí;No
106648627;Piso;avenida del Regne de València;1200;2;1;Russafa;Sí;No
106662076;Piso;Gran Via de les Germanies;1550;3;2;Russafa;Sí;No
90972855;Piso;calle de Buenos Aires;2000;2;2;Russafa;No;No
106543928;Piso;calle de Gibraltar, 31;2000;2;1;Russafa;No;No
106004518;Piso;calle de Ciril Amorós;3300;5;2;El Pla del Remei;Sí;No
32065888;Piso;calle de Martínez Ferrando;2000;3;2;El Pla del Remei;Sí;Sí
106654119;Piso;calle del Mestre Gozalbo, 5;1700;4;2;Gran Vía;Sí;No
106102581;Piso;calle d'Hernán Cortés;3000;3;2;El Pla del Remei;Sí;No
104174533;Piso;Barrio Gran Vía;2750;5;2;Gran Vía;Sí;No
106445735;Piso;calle de Sueca;1500;3;1;Russafa;Sí;No
87455708;Piso;calle de Colón;5700;5;5;El Pla del Remei;Sí;No
105972569;Ático;calle de l'Almirall Cadarso;2650;3;3;Gran Vía;Sí;No
98294741;Piso;Gran via del marques de turia, 52;4500;3;2;Gran Vía;Sí;No
106397044;Piso;calle de Salamanca;2000;3;2;Gran Vía;Sí;No
100556894;Duplex;calle de Sueca;2200;4;2;Russafa;Sí;Sí
101174420;Piso;Barrio Russafa;2500;4;3;Russafa;Sí;No
106058304;Piso;Barrio El Pla del Remei;2700;4;3;El Pla del Remei;Sí;No
106289795;Piso;calle dels Centelles;1700;2;1;Russafa;Sí;No
106289795;Piso;calle dels Centelles;1700;2;1;Russafa;Sí;No
106058304;Piso;Barrio El Pla del Remei;2700;4;3;El Pla del Remei;Sí;No
106118211;Ático;Gran Via del Marqués del Túria;1600;2;1;Gran Vía;Sí;No
105841809;Piso;Barrio Russafa;2500;3;2;Russafa;Sí;No
106638480;Piso;Barrio El Pla del Remei;1900;6;2;El Pla del Remei;Sí;No
105791673;Piso;calle del Mestre Racional;1600;3;3;Gran Vía;Sí;No
106637279;Ático;Barrio El Pla del Remei;6000;2;3;El Pla del Remei;Sí;No
105314522;Piso;Barrio Russafa;1700;3;2;Russafa;Sí;No
106644726;Piso;calle de Russafa;1500;4;1;El Pla del Remei;Sí;No
106618317;Piso;calle Alejandro VI, 1;1550;3;2;Russafa;Sí;No
103096874;Piso;calle de Sueca s/n;1300;3;2;Russafa;Sí;No
106252972;Piso;avenida del Regne de València;1495;1;1;Russafa;Sí;No
106196658;Piso;calle de la Reina Na Maria;1900;3;2;Russafa;Sí;No
106148275;Piso;calle de Sevilla;1400;2;2;Russafa;Sí;No
104157139;Piso;calle del Grabador Esteve;2500;2;2;El Pla del Remei;Sí;No
106515999;Piso;calle de Cadis, 77;1200;3;1;Russafa;Sí;Sí
103644675;Piso;calle de Martí, 7;3500;5;2;Gran Vía;Sí;No
97298164;Piso;calle de Ciril Amorós;2100;2;2;El Pla del Remei;Sí;Sí
103475128;Piso;Gran Via de les Germanies;1550;3;2;Russafa;Sí;Sí
106661912;Piso;calle de Félix Pizcueta;1500;1;2;El Pla del Remei;Sí;No
36786457;Piso;CIRILO AMOROS, 17;2000;3;2;El Pla del Remei;Sí;Sí
82911139;Piso;Cadiz;1900;4;3;Russafa;Sí;No
106621254;Piso;calle de Russafa;1799;4;3;Russafa;Sí;No
106645328;Piso;Cirilo Amorós, 39;1600;2;2;El Pla del Remei;Sí;No
106351880;Piso;avenida de Peris i Valero;1750;4;2;Russafa;Sí;No
104780345;Piso;calle de Sueca;1250;3;2;Russafa;Sí;No
105538804;Duplex;calle de l'Almirall Cadarso;2650;3;3;Gran Vía;Sí;No
104210408;Piso;Barrio Gran Vía;2200;4;2;Gran Vía;Sí;No
99607211;Piso;calle de Cuba;1500;3;1;Russafa;Sí;No
105458810;Piso;calle d'Isabel la Catòlica;2700;3;3;El Pla del Remei;Sí;Sí
103309789;Piso;calle de Vivons, 32;1900;1;1;Russafa;Sí;No
105961802;Piso;calle de Pizarro;2700;3;2;El Pla del Remei;Sí;No
82310912;Piso;Cadiz, 40;3230;3;2;Russafa;Sí;No
97815718;Piso;Barrio Russafa;1400;2;2;Russafa;Sí;No
106153678;Piso;Barrio Gran Vía;1495;1;1;Gran Vía;Sí;No
103312341;Piso;PINTOR SALVADOR ABRIL, 14;1400;1;1;Russafa;Sí;No
105447534;Piso;calle de Sorní;2000;5;3;El Pla del Remei;Sí;Sí
106519695;Piso;Gran Via del Marqués del Túria;2500;3;2;El Pla del Remei;Sí;No
104638061;Ático;calle de Joaquín Costa, 51;2000;1;1;Gran Vía;Sí;No
104312541;Piso;calle de Ciril Amorós, 38;2400;2;2;El Pla del Remei;Sí;Sí
103718256;Piso;Gran Via del Marqués del Túria;2300;4;2;Gran Vía;Sí;No
106397027;Piso;calle de Ciscar;2100;3;2;Gran Vía;Sí;No
